staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
031AR2HCUC00000BVS5489BTVSK8S3O6-G,Hessen,Kreis Marburg,10,Kreisliga B,KLB Marburg Gr.2,15,42,207,124,TSV Michelbach II,16,fussball.de
031AR2HD5K00000DVS5489BTVSK8S3O6-G,Hessen,Kreis Marburg,10,Kreisliga B,KLB Marburg Gr.3,16,47,235,139,SV Beltershausen II,18,fussball.de
031AQ1OQ6O00000BVS5489BTVSK8S3O6-G,Hessen,Kreis Odenwald,10,Kreisliga B,KLB Odenwald,16,46,251,130,Türkspor Beerfelden,16,fussball.de
031DCTG6BO00000DVS5489BTVUS470OH-G,Hessen,Kreis Offenbach,10,Kreisliga B,KLB Offenbach Gr.1,15,42,239,122,FC Dietzenbach,18,fussball.de
031DCTG6KO00000CVS5489BTVUS470OH-G,Hessen,Kreis Offenbach,10,Kreisliga B,KLB Offenbach Gr.2,14,39,186,115,Teutonia Hausen II,15,fussball.de
031BDVIGP800000BVS5489BTVUS470OH-G,Hessen,Kreis Rheingau-Taunus,10,Kreisliga B,KLB Rheingau-Taunus,17,57,297,156,TGSV Holzhausen,16,fussball.de
031AHDHVCG000009VS5489BTVSK8S3O6-G,Hessen,Kreis Schlüchtern,10,Kreisliga B,KLB Gr. Schlüchtern,17,62,257,176,KSG Radmühl,24,fussball.de
0318K5I5RG00000AVS5489BUVV628VP4-G,Hessen,Kreis Schwalm-Eder,10,Kreisliga B,KLB Schwalm-Eder Gr.1,13,29,120,82,FSV Allmuthshausen,15,fussball.de
0318K5I60S000009VS5489BUVV628VP4-G,Hessen,Kreis Schwalm-Eder,10,Kreisliga B,KLB Schwalm-Eder Gr.2,13,30,143,88,TSV Schwarzenborn,13,fussball.de
0318K5I66800000BVS5489BUVV628VP4-G,Hessen,Kreis Schwalm-Eder,10,Kreisliga B,KLB Schwalm-Eder Gr.3,13,32,154,92,FC Körle II,13,fussball.de
031APFD7QG000009VS5489BTVSK8S3O6-G,Hessen,Kreis Waldeck,10,Kreisliga B,KLB Waldeck,13,36,170,104,SV Eimelrod,18,fussball.de
0319HTK7FK000006VS5489BUVV628VP4-G,Hessen,Kreis Werra/Meißner,10,Kreisliga B,KLB Werra-Meißner · Kreis Werra/Meißner,13,30,117,84,TSG Bad Sooden-Allend. II,15,fussball.de
0318UBU9JK000009VS5489BUVV628VP4-G,Hessen,Kreis Wetzlar,10,Kreisliga B,KLB Wetzlar,16,47,235,128,TSG 1903 Dorlar,18,fussball.de
0318MB1CE400000BVS5489BTVSK8S3O6-G,Hessen,Kreis Wiesbaden,10,Kreisliga B,KLB Wiesbaden,15,37,211,108,VFB Westend Wiesbaden,18,fussball.de
031HV1NTP0000006VS5489BUVVKNMR0J-G,Mecklenburg-Vorpommern,Kreis Mecklenburg. Seenplatte,10,Kreisliga,Kreisliga Staffel I · Kreis Mecklenburg. Seenplatte,11,5,24,15,SV Blau-Weiß Tutow,3,fussball.de
031HV1NTVO000006VS5489BUVVKNMR0J-G,Mecklenburg-Vorpommern,Kreis Mecklenburg. Seenplatte,10,Kreisliga,Kreisliga Staffel II · Kreis Mecklenburg. Seenplatte,14,7,35,19,SV Burg Stargard 09 II,3,fussball.de
031HV1NU5G000006VS5489BUVVKNMR0J-G,Mecklenburg-Vorpommern,Kreis Mecklenburg. Seenplatte,10,Kreisliga,Kreisliga Staffel III · Kreis Mecklenburg. Seenplatte,12,6,38,17,Faulenroster SV,3,fussball.de
031GDM0GT8000003VS5489BUVSJ4CRAP-G,Mecklenburg-Vorpommern,Kreis Nordvorpommern-Rügen,10,Kreisliga,Kreisliga Herren Staffel I · Kreis Nordvorpommern-Rügen,11,5,43,15,FSV Garz 1947 e.V.,3,fussball.de
031GDMI488000004VS5489BUVSJ4CRAP-G,Mecklenburg-Vorpommern,Kreis Nordvorpommern-Rügen,10,Kreisliga,Kreisliga Herren Staffel II · Kreis Nordvorpommern-Rügen,10,5,28,14,SV Steinhagen,3,fussball.de
031BQ6MJ5O00000AVS5489BUVUR5FS5A-G,Mecklenburg-Vorpommern,Kreis Schwerin-Nordwestmeckl.,10,Kreisliga,Frank Teuber-Wienke Versicherungen Kreisliga SN - NWM · Kreis Schwerin-Nordwestmeckl.,12,17,88,51,Burgsee Verein Schwerin,9,fussball.de
031DVH56AS000004VS5489BUVUR5FS5A-G,Mecklenburg-Vorpommern,Kreis Vorpommern-Greifswald,10,Kreisliga,Kreisliga I · Kreis Vorpommern-Greifswald,12,12,63,33,FSV Traktor Kemnitz,6,fussball.de
031DLIVF2S000004VS5489BTVUS470OH-G,Mecklenburg-Vorpommern,Kreis Vorpommern-Greifswald,10,Kreisliga,Kreisliga II · Kreis Vorpommern-Greifswald,11,9,43,25,BSV Forst Torgelow,6,fussball.de
031AUU839S000004VS5489BUVV628VP4-G,Mecklenburg-Vorpommern,Kreis Vorpommern-Greifswald,10,Kreisliga,Kreisliga III · Kreis Vorpommern-Greifswald,11,10,50,29,VfB Pommern Löcknitz II,6,fussball.de
031AHICGI000000DVS5489BUVV628VP4-G,Mecklenburg-Vorpommern,Kreis Warnow,10,Kreisliga,Herren KL St. I Warnow,14,6,47,18,Hohen Luckower VfB,3,fussball.de
031AHICGT400000EVS5489BUVV628VP4-G,Mecklenburg-Vorpommern,Kreis Warnow,10,Kreisliga,Herren KL St. II Warnow,14,5,21,15,Schwaaner Eintracht II,3,fussball.de
0316JGFJJC00000EVS5489BUVSBBVPEU-G,Mecklenburg-Vorpommern,Kreis Westmecklenburg,10,Kreisliga,KL WM Ost · Kreis Westmecklenburg,12,6,37,15,SV Siggelkow,3,fussball.de
0316JGFJA000000DVS5489BUVSBBVPEU-G,Mecklenburg-Vorpommern,Kreis Westmecklenburg,10,Kreisliga,KL WM West · Kreis Westmecklenburg,12,5,21,14,FSV Strohkirchen,3,fussball.de
031FNFE3SK000005VS5489BTVVG7L386-G,Mittelrhein,Kreis Aachen,10,Kreisliga C,Kreisliga C Staffel 1 · Kreis Aachen,14,11,81,33,VfJ Laurensberg II,6,fussball.de
031FNFE428000000VS5489BTVVG7L386-G,Mittelrhein,Kreis Aachen,10,Kreisliga C,Kreisliga C Staffel 2 · Kreis Aachen,15,13,100,37,Alemannia Mariadorf II,6,fussball.de
031FNFE46S000005VS5489BTVVG7L386-G,Mittelrhein,Kreis Aachen,10,Kreisliga C,Kreisliga C Staffel 3 · Kreis Aachen,15,11,49,33,SV Germania Eicherscheid II,6,fussball.de
0313OV6P60000009VS5489BTVU7GTVLE-G,Mittelrhein,Kreis Berg,10,Kreisliga C,Kreisliga C 4 · Kreis Berg,14,14,91,40,Gencler Birligi Bergisch Gladbach,6,fussball.de
0313OV6PBK00000AVS5489BTVU7GTVLE-G,Mittelrhein,Kreis Berg,10,Kreisliga C,Kreisliga C 5 · Kreis Berg,14,13,83,37,VfB Kreuzberg,6,fussball.de
0313OV6PI8000009VS5489BTVU7GTVLE-G,Mittelrhein,Kreis Berg,10,Kreisliga C,Kreisliga C 6 · Kreis Berg,14,14,74,40,VfR Marienhagen II,6,fussball.de
031BOSMTSO000003VS5489BTVUS470OH-G,Mittelrhein,Kreis Bonn,10,Kreisliga C,"Kreisliga C, Gruppe 1 · Kreis Bonn",16,14,90,40,VTA Bonn II,6,fussball.de
031BOSSJ2G000004VS5489BTVUS470OH-G,Mittelrhein,Kreis Bonn,10,Kreisliga C,"Kreisliga C, Gruppe 2 · Kreis Bonn",15,11,53,29,Germania Impekoven 1,6,fussball.de
031BOT1Q68000003VS5489BTVUS470OH-G,Mittelrhein,Kreis Bonn,10,Kreisliga C,"Kreisliga C, Gruppe 3 · Kreis Bonn",16,16,98,39,SC Villip,6,fussball.de
031GUV1TCG000003VS5489BUVSJ4CRAP-G,Mittelrhein,Kreis Düren,10,Kreisliga C,Kreisliga C Staffel 1 · Kreis Düren,15,20,121,55,SV GW Welldorf-Güsten III,9,fussball.de
031GUVBUJG000004VS5489BUVSJ4CRAP-G,Mittelrhein,Kreis Düren,10,Kreisliga C,Kreisliga C Staffel 2 · Kreis Düren,15,19,135,56,FC Düren 77 e.V. II,9,fussball.de
031GUVMKHO000003VS5489BUVSJ4CRAP-G,Mittelrhein,Kreis Düren,10,Kreisliga C,Kreisliga C Staffel 3 · Kreis Düren,15,15,88,43,BSV Gey,9,fussball.de
031IJ1HRI0000006VS5489BUVVKNMR0J-G,Mittelrhein,Kreis Euskirchen,10,Kreisliga C,Kreisliga C 1 · Kreis Euskirchen,17,16,95,46,VFL Nieder.-Mülh.-Wichter,6,fussball.de
031IJ1HRNO000006VS5489BUVVKNMR0J-G,Mittelrhein,Kreis Euskirchen,10,Kreisliga C,Kreisliga C 2 · Kreis Euskirchen,16,16,106,46,RSV 1957 Arloff-Kirspenich,6,fussball.de
031F0H3HAK00000LVS5489BTVUS470OH-G,Mittelrhein,Kreis Heinsberg,10,Kreisliga C,"Kreisliga C,  Staffel 1 · Kreis Heinsberg",13,12,74,31,Sportfreunde Uevekoven III,6,fussball.de
031F0H3HNO00000KVS5489BTVUS470OH-G,Mittelrhein,Kreis Heinsberg,10,Kreisliga C,"Kreisliga C,  Staffel 2 · Kreis Heinsberg",13,10,40,28,FC Concordia Birgelen,6,fussball.de
031F0H3I0C00000KVS5489BTVUS470OH-G,Mittelrhein,Kreis Heinsberg,10,Kreisliga C,"Kreisliga C,  Staffel 3 · Kreis Heinsberg",13,12,64,33,TuS 09 Rot-Weiß Frelenberg,6,fussball.de
030TOCP4A0000004VS5489BUVSOV43J9-G,Mittelrhein,Kreis Köln,10,Kreisliga C,Kreisliga C Staffel 1 · Kreis Köln,16,12,87,35,Ford Niehl II,6,fussball.de
030TOCRT48000004VS5489BUVSOV43J9-G,Mittelrhein,Kreis Köln,10,Kreisliga C,Kreisliga C Staffel 2 · Kreis Köln,16,14,54,40,Rondorf II,6,fussball.de
030TOCTNA8000004VS5489BUVSOV43J9-G,Mittelrhein,Kreis Köln,10,Kreisliga C,Kreisliga C Staffel 3 · Kreis Köln,15,14,90,41,Hitdorf I,6,fussball.de
031KSME08O000009VS5489BUVVKNMR0J-G,Mittelrhein,Kreis Rhein-Erft,10,Kreisliga C,Kreisliga C Staffel 4 · Kreis Rhein-Erft,15,9,39,26,Viktoria Thorr,6,fussball.de
031KSME0F0000006VS5489BUVVKNMR0J-G,Mittelrhein,Kreis Rhein-Erft,10,Kreisliga C,Kreisliga C Staffel 5 · Kreis Rhein-Erft,15,14,79,40,SV Lövenich/Widdersdorf U23,6,fussball.de
031FBE10KK000003VS5489BTVUS470OH-G,Mittelrhein,Kreis Sieg,10,Kreisliga C,Kreisliga C Staffel 4 · Kreis Sieg,16,27,179,78,SV Bergheim II,12,fussball.de
031FBE559K000002VS5489BTVUS470OH-G,Mittelrhein,Kreis Sieg,10,Kreisliga C,Kreisliga C Staffel 5 · Kreis Sieg,16,22,138,58,FC Adler Meindorf II,9,fussball.de
031FBE8PVC000004VS5489BTVUS470OH-G,Mittelrhein,Kreis Sieg,10,Kreisliga C,Kreisliga C Staffel 6 · Kreis Sieg,17,31,172,89,SV 09 Eitorf,12,fussball.de
031GBDSMFG00000EVS5489BUVSJ4CRAP-G,Niederrhein,Kreis Duisburg-Mülheim-Dinslak,10,Kreisliga C,"Kreisliga C, Gruppe 1 · Kreis Duisburg-Mülheim-Dinslak",18,33,230,90,GSG Duisburg II,12,fussball.de
031GBDSMN400000GVS5489BUVSJ4CRAP-G,Niederrhein,Kreis Duisburg-Mülheim-Dinslak,10,Kreisliga C,"Kreisliga C, Gruppe 2 · Kreis Duisburg-Mülheim-Dinslak",18,32,236,89,VfB Lohberg II,12,fussball.de
031GBDSMU0000000VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Duisburg-Mülheim-Dinslak,10,Kreisliga C,"Kreisliga C, Gruppe 3 · Kreis Duisburg-Mülheim-Dinslak",17,32,216,92,FSV Duisburg II,12,fussball.de
031CH91TT4000004VS5489BTVUS470OH-G,Niederrhein,Kreis Düsseldorf,10,Kreisliga C,Kreisliga C 26/27 Gruppe 1 Herren · Kreis Düsseldorf,15,22,113,60,FC Büderich 02 III,9,fussball.de
031CH98ACK000003VS5489BTVUS470OH-G,Niederrhein,Kreis Düsseldorf,10,Kreisliga C,Kreisliga C 26/27 Gruppe 2 Herren · Kreis Düsseldorf,14,21,124,61,DSV04,12,fussball.de
031CH9DAB8000004VS5489BTVUS470OH-G,Niederrhein,Kreis Düsseldorf,10,Kreisliga C,Kreisliga C 26/27 Gruppe 3 Herren · Kreis Düsseldorf,16,31,135,89,SV Wersten 04 III,12,fussball.de
031FK2JIRS000004VS5489BTVUS470OH-G,Niederrhein,Kreis Essen,10,Kreisliga C,Kreisliga C Gruppe 1 · Kreis Essen,16,28,261,81,FC Stoppenberg III.,12,fussball.de
031FK2KEGK000004VS5489BTVUS470OH-G,Niederrhein,Kreis Essen,10,Kreisliga C,Kreisliga C Gruppe 2 · Kreis Essen,15,20,162,60,Ballfreunde Bergeborbeck II.,9,fussball.de
031FK2LID4000004VS5489BTVUS470OH-G,Niederrhein,Kreis Essen,10,Kreisliga C,Kreisliga C Gruppe 3 · Kreis Essen,15,28,183,72,SV Burgaltendorf III.,12,fussball.de
031FU0EDKO000004VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Grevenbroich-Neuss,10,Kreisliga C,"Kreisliga C, Gr. 1 · Kreis Grevenbroich-Neuss",17,28,170,80,Polizei SV Neuss 2,12,fussball.de
031FU1DM2G000004VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Grevenbroich-Neuss,10,Kreisliga C,"Kreisliga C, Gr. 2 · Kreis Grevenbroich-Neuss",16,30,166,77,VFR Büttgen 1912 II,10,fussball.de
031HVV8G6C000004VS5489BUVVKNMR0J-G,Niederrhein,Kreis Kempen-Krefeld,10,Kreisliga C,Kreisliga C 1 · Kreis Kempen-Krefeld,16,31,183,89,FC AURA ATHLETIK,12,fussball.de
031HVPD6IS00000CVS5489BUVVKNMR0J-G,Niederrhein,Kreis Kempen-Krefeld,10,Kreisliga C,Kreisliga C 2 · Kreis Kempen-Krefeld,14,14,115,38,VFL Tönisberg 3,6,fussball.de
031HVPD6Q400000EVS5489BUVVKNMR0J-G,Niederrhein,Kreis Kempen-Krefeld,10,Kreisliga C,Kreisliga C 3 · Kreis Kempen-Krefeld,14,14,112,38,Krefelder FC Uerdingen 2,6,fussball.de
031JANH8D000000BVS5489BUVVKNMR0J-G,Niederrhein,Kreis Kleve-Geldern,10,Kreisliga C,Kreisliga C Gruppe 1 · Kreis Kleve-Geldern,16,32,198,93,VFR SW Warbeyen 1945 E.V.,12,fussball.de
031JANH8LO00000AVS5489BUVVKNMR0J-G,Niederrhein,Kreis Kleve-Geldern,10,Kreisliga C,Kreisliga C Gruppe 2 · Kreis Kleve-Geldern,16,32,210,94,FC Concordia e.V. 1919 Goch,15,fussball.de
031ON9IV2C000005VS5489BUVT2M8LCU-G,Niederrhein,Kreis Kleve-Geldern,10,Kreisliga C,Kreisliga C Gruppe 3 · Kreis Kleve-Geldern,16,26,151,77,SV Straelen II,13,fussball.de
031HJBFEMO000004VS5489BTVVG7L386-G,Niederrhein,Kreis Moers,10,Kreisliga C,KL C Gruppe 1 · Kreis Moers,18,21,114,61,SpVgg. Rheurdt-Schaephuysen II,9,fussball.de
031HJBKB28000004VS5489BTVVG7L386-G,Niederrhein,Kreis Moers,10,Kreisliga C,KL C Gruppe 2 · Kreis Moers,18,19,119,53,VFB Homberg III,7,fussball.de
0311FB59DK00000AVS5489BUVVARDA0V-G,Niederrhein,Kreis Mönchengladbach-Viersen,10,Kreisliga C,Kreisliga C Gruppe 1 · Kreis Mönchengladbach-Viersen,8,15,99,37,SC Viktoria 04 Rheydt 2,9,fussball.de
0311FB59R000000BVS5489BUVVARDA0V-G,Niederrhein,Kreis Mönchengladbach-Viersen,10,Kreisliga C,Kreisliga C Gruppe 2 · Kreis Mönchengladbach-Viersen,8,16,140,47,DJK/VfL Giesenkirchen 3,12,fussball.de
0311FB5A38000003VS5489BUVVARDA0V-G,Niederrhein,Kreis Mönchengladbach-Viersen,10,Kreisliga C,Kreisliga C Gruppe 3 · Kreis Mönchengladbach-Viersen,8,12,92,30,Rot-Weiß Venn 2,9,fussball.de
0311FB5AA800000AVS5489BUVVARDA0V-G,Niederrhein,Kreis Mönchengladbach-Viersen,10,Kreisliga C,Kreisliga C Gruppe 4 · Kreis Mönchengladbach-Viersen,8,16,98,46,SV Blau-Weiss Meer 2,9,fussball.de
0311FB5AHK000002VS5489BUVVARDA0V-G,Niederrhein,Kreis Mönchengladbach-Viersen,10,Kreisliga C,Kreisliga C Gruppe 5 · Kreis Mönchengladbach-Viersen,8,16,110,45,KFC Welate Roj M'gladbach 2,9,fussball.de
031G0132UK000004VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Oberhausen-Bottrop,10,Kreisliga C,Kreisliga C1 Breil · Kreis Oberhausen-Bottrop,16,25,214,74,SV 1911 Bottrop III,12,fussball.de
031G01BKB4000004VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Oberhausen-Bottrop,10,Kreisliga C,Kreisliga C2 Bliso · Kreis Oberhausen-Bottrop,17,24,157,70,VfB Bottrop 1900 II,12,fussball.de
031DTE1EFO000007VS5489BTVUS470OH-G,Niederrhein,Kreis Rees-Bocholt,10,Kreisliga C,"Kreisliga C, Gruppe 1 · Kreis Rees-Bocholt",14,6,31,14,FC Fortuna Elten,3,fussball.de
031DTE1EKG000007VS5489BTVUS470OH-G,Niederrhein,Kreis Rees-Bocholt,10,Kreisliga C,"Kreisliga C, Gruppe 2 · Kreis Rees-Bocholt",13,5,17,15,DJK Rhede II,3,fussball.de
031DTE1EQ8000007VS5489BTVUS470OH-G,Niederrhein,Kreis Rees-Bocholt,10,Kreisliga C,"Kreisliga C, Gruppe 3 · Kreis Rees-Bocholt",14,4,15,-3,SV Bislich III,3,fussball.de
031EPPH2M0000004VS5489BUVUR5FS5A-G,Niederrhein,Kreis Remscheid-Solingen,10,Kreisliga C,Kreisliga C · Kreis Remscheid-Solingen,20,33,217,93,SSV Lützenkirchen III.,12,fussball.de
031HL1B29G00000DVS5489BTVVG7L386-G,Niederrhein,Kreis Wuppertal-Niederberg,10,Kreisliga C,Kreisliga C Gruppe 1 · Kreis Wuppertal-Niederberg,16,24,177,72,FSV Vohwinkel 2,9,fussball.de
031HL1B2H800000AVS5489BTVVG7L386-G,Niederrhein,Kreis Wuppertal-Niederberg,10,Kreisliga C,Kreisliga C Gruppe 2 · Kreis Wuppertal-Niederberg,15,15,93,43,TVD Velbert 3,7,fussball.de
0319B7JNRC000004VS5489BUVV628VP4-G,Niedersachsen,Kreis Bentheim,10,2.Kreisklasse,2.Kreisklasse Grafschaft Bentheim,15,47,243,134,SV Veldhausen 07 II,18,fussball.de
031DPOL5A8000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Braunschweig,10,2.Kreisklasse,2.Kreisklasse · Kreis Braunschweig,15,33,215,93,BSC Acosta III,15,fussball.de
03197ACTQO000000VS5489BUVV628VP4-G,Niedersachsen,Kreis Celle,10,2.Kreisklasse,2. Kreisklasse Celle,14,36,202,104,TuS Oldau-Ovelgönne II,13,fussball.de
0316KBSV50000000VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Cloppenburg,10,2.Kreisklasse,2.Kreisklasse Cloppenburg Staffel I,13,34,149,97,SV BW Galgenmoor,13,fussball.de
0316KC10MC000003VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Cloppenburg,10,2.Kreisklasse,2.Kreisklasse Cloppenburg Staffel II,10,25,133,72,SV Nikolausdorf-Beverbr.,13,fussball.de
03153J1ST8000009VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Cuxhaven,10,2.Kreisklasse,2.Kreisklasse Cuxhaven Nord,12,22,112,64,TSV Altenwalde III,13,fussball.de
03153J1T3O000009VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Cuxhaven,10,2.Kreisklasse,2.Kreisklasse Cuxhaven Süd,14,35,188,98,SG Beverstedt/Wellen,12,fussball.de
031DPSC7LK00000DVS5489BUVUR5FS5A-G,Niedersachsen,Kreis Diepholz,10,2.Kreisklasse,2.Kreisklasse DH Nord · Kreis Diepholz,14,26,137,73,TSV Süstedt,12,fussball.de
031DPSC7U400000DVS5489BUVUR5FS5A-G,Niedersachsen,Kreis Diepholz,10,2.Kreisklasse,2.Kreisklasse DH Süd · Kreis Diepholz,13,23,142,67,BSV SW Rehden II,12,fussball.de
0315LA7CHO000003VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Emsland,10,2.Kreisklasse,2.KK Emsland Mitte,12,23,109,66,SV Union Meppen,12,fussball.de
0315LA7C88000005VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Emsland,10,2.Kreisklasse,2.KK Emsland Nord,13,29,131,83,SV Frisia Vrees,11,fussball.de
0315LA7CRC000000VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Emsland,10,2.Kreisklasse,2.KK Emsland Süd,11,20,101,55,SC Spelle-Venhaus IV,15,fussball.de
031BO7ASOG000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Gifhorn,10,2.Kreisklasse,2. Kreisklasse 1 · Kreis Gifhorn,13,18,79,53,VFL Germania Ummern,9,fussball.de
031BO7JC74000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Gifhorn,10,2.Kreisklasse,2. Kreisklasse 2 · Kreis Gifhorn,13,17,103,49,SG Leiferde-Ettenbüttel II,9,fussball.de
0317BQ2S8S00000EVS5489BUVSBBVPEU-G,Niedersachsen,Kreis Göttingen-Osterode,10,2.Kreisklasse,2.Kreisklasse Staffel A · Kreis Göttingen-Osterode,12,23,129,67,Sparta Göttingen III,9,fussball.de
0317BQ2SO000000DVS5489BUVSBBVPEU-G,Niedersachsen,Kreis Göttingen-Osterode,10,2.Kreisklasse,2.Kreisklasse Staffel B · Kreis Göttingen-Osterode,12,21,116,60,SC Rosdorf II,12,fussball.de
03140B5IG0000004VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Hameln-Pyrmont,10,2.Kreisklasse,2.Kreisklasse Hameln-Pyrmont,14,48,252,138,FC Kosova Hameln,21,fussball.de
031AFRN4T400000CVS5489BUVV628VP4-G,Niedersachsen,Kreis Harburg,10,2.Kreisklasse,2.Kreisklasse Harburg,14,31,141,88,FC Este 2012 II,15,fussball.de
0318GN0458000000VS5489BUVV628VP4-G,Niedersachsen,Kreis Heide-Wendland,10,2.Kreisklasse,2. Kreisklasse Nord · Kreis Heide-Wendland,14,34,149,97,TuS Erbstorf II,12,fussball.de
0318GN04F0000005VS5489BUVV628VP4-G,Niedersachsen,Kreis Heide-Wendland,10,2.Kreisklasse,2. Kreisklasse Süd · Kreis Heide-Wendland,14,33,174,94,TV Rätzlingen,12,fussball.de
03196SSB7S000000VS5489BTVSK8S3O6-G,Niedersachsen,Kreis Heidekreis,10,2.Kreisklasse,2.Kreisklasse Heidekreis,12,21,126,61,Ciwan Walsrode II,10,fussball.de
031JTGGJSO000004VS5489BUVVKNMR0J-G,Niedersachsen,Kreis Helmstedt,10,2.Kreisklasse,2.Kreisklasse Helmstedt,6,6,47,16,TSV Danndorf II,6,fussball.de
031D17AD00000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Hildesheim-Holzminden,10,2.Kreisklasse,2. Kreisklasse Staffel A · Kreis Hildesheim-Holzminden,12,23,139,66,SG Schellerten/Oedelum/Ottbergen II,12,fussball.de
031D17FBR4000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Hildesheim-Holzminden,10,2.Kreisklasse,2. Kreisklasse Staffel B · Kreis Hildesheim-Holzminden,12,24,158,71,VfR Germ. Ochtersum III,12,fussball.de
031D1EDGMC000003VS5489BTVUS470OH-G,Niedersachsen,Kreis Hildesheim-Holzminden,10,2.Kreisklasse,2. Kreisklasse Staffel C · Kreis Hildesheim-Holzminden,11,15,143,45,FC Domstadt,9,fussball.de
031CCR6SOS000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Hildesheim-Holzminden,10,2.Kreisklasse,2. Kreisklasse Staffel D · Kreis Hildesheim-Holzminden,13,29,146,86,SG Woltershausen/Irmenseul,12,fussball.de
031KPAM31K000004VS5489BUVVKNMR0J-G,Niedersachsen,Kreis Hildesheim-Holzminden,10,2.Kreisklasse,2. Krisklasse Staffel E · Kreis Hildesheim-Holzminden,11,19,116,54,TSV Kemnade,12,fussball.de
031F3H60B0000007VS5489BTVUS470OH-G,Niedersachsen,Kreis Jade-Weser-Hunte,10,2.Kreisklasse,2.Kreisklasse JWH Staffel 1 · Kreis Jade-Weser-Hunte,13,16,91,47,1. FC Nordenham II,9,fussball.de
03198423O0000006VS5489BUVV628VP4-G,Niedersachsen,Kreis Jade-Weser-Hunte,10,2.Kreisklasse,2.Kreisklasse JWH Staffel 3 · Kreis Jade-Weser-Hunte,12,11,40,32,TuS Eversten II,6,fussball.de
03198423VG000006VS5489BUVV628VP4-G,Niedersachsen,Kreis Jade-Weser-Hunte,10,2.Kreisklasse,2.Kreisklasse JWH Staffel 4 · Kreis Jade-Weser-Hunte,12,13,63,36,TuS Bloherfelde,6,fussball.de
031DQL0UI4000005VS5489BTVUS470OH-G,Niedersachsen,Kreis Nienburg,10,2.Kreisklasse,2.Kreisklasse Nienburg,14,35,147,100,Hoya SV I,13,fussball.de
031C2TKFB400000NVS5489BUVUR5FS5A-G,Niedersachsen,Kreis Nordharz,10,2.Kreisklasse,2. Nordharzklasse Staffel 1,15,42,254,121,TSV Westerode,18,fussball.de
031C2TKFLS00000OVS5489BUVUR5FS5A-G,Niedersachsen,Kreis Nordharz,10,2.Kreisklasse,2. Nordharzklasse Staffel 2,14,37,187,107,FSG Asse-Elm,12,fussball.de
031BDGS6CO000000VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Northeim-Einbeck,10,2.Kreisklasse,2.Kreisklasse Staffel 1 · Kreis Northeim-Einbeck,10,18,103,53,SSG Bishausen,12,fussball.de
031BDGS6M0000008VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Northeim-Einbeck,10,2.Kreisklasse,2.Kreisklasse Staffel 2 · Kreis Northeim-Einbeck,10,17,79,49,SG Elfas II,9,fussball.de
0315B118EO000004VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Oldenburg-L./Delmenhorst,10,2.Kreisklasse,2.Kreisklasse OLL/DEL · Kreis Oldenburg-L./Delmenhorst,14,36,176,106,TuS Heidkrug II,18,fussball.de
0316EACIIK00000BVS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osnabrück,10,2.Kreisklasse,2. Kreisklasse Osnabrück Staffel A,11,15,75,42,SG Badbergen/Mimmelage,10,fussball.de
0316EACIP800000BVS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osnabrück,10,2.Kreisklasse,2. Kreisklasse Osnabrück Staffel B,12,15,77,43,FC Concordia,7,fussball.de
0316EACIVG000000VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osnabrück,10,2.Kreisklasse,2. Kreisklasse Osnabrück Staffel C,11,14,65,37,TSG 07 Burg Gretesch,7,fussball.de
0316EACJ5C00000AVS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osnabrück,10,2.Kreisklasse,2. Kreisklasse Osnabrück Staffel D,11,14,59,41,SC Glandorf II,9,fussball.de
0317ILTPK0000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osterholz,10,2.Kreisklasse,2.Kreisklasse Osterholz,14,18,125,51,FC Hambergen II,9,fussball.de
