rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
20991,Vatanspor Freising,Bayern,Kreis Donau/Isar,11,B Klasse,434 B-Klasse 4 · Kreis Donau/Isar,0315D2TR6C00000KVS5489BTVU7GTVLE-G,2,2,2,0,0,7,1,6,6,3.0,,fussball.de
20992,DJK Sportbund München Ost II,Bayern,Kreis München,11,B Klasse,135 B-Klasse 5 · Kreis München,031AP24F3K000004VS5489BUVV628VP4-G,1,1,1,0,0,3,0,3,3,3.0,,fussball.de
20993,FC Concordia Birgelen II,Mittelrhein,Kreis Heinsberg,11,Kreisliga D,"Kreisliga D, Staffel 2 · Kreis Heinsberg",031F0J95N8000006VS5489BTVUS470OH-G,1,2,2,0,0,6,0,6,6,3.0,,fussball.de
20994,FC Empor Weimar 06 3.,Thüringen,Kreis Mittelthüringen,11,2.Kreisklasse,2.Kreisklasse B · Kreis Mittelthüringen,03155QD2BG000004VS5489BUVSBBVPEU-G,3,1,1,0,0,3,0,3,3,3.0,,fussball.de
20995,FC Stahl Aken II,Sachsen-Anhalt,Kreis Anhalt-Bitterfeld,11,1.Kreisklasse,Kreisklasse ABI West · Kreis Anhalt-Bitterfeld,031ELKI6D8000006VS5489BUVUR5FS5A-G,3,1,1,0,0,3,0,3,3,3.0,,fussball.de
20996,FC Wacker München III,Bayern,Kreis München,11,B Klasse,134 B-Klasse 4 · Kreis München,031AP1RR18000004VS5489BUVV628VP4-G,2,1,1,0,0,3,0,3,3,3.0,,fussball.de
20997,FT Starnberg 09 II,Bayern,Kreis Zugspitze,11,B Klasse,B-Klasse Gruppe 5 · Kreis Zugspitze,030RC3JNCK000028VS5489BTVVR5L0PB-G,3,2,2,0,0,6,0,6,6,3.0,,fussball.de
20998,HSG Jersleben / Colbitz / Samswegen II,Sachsen-Anhalt,Kreis Börde,11,1.Kreisklasse,1.Bördekreisklasse Staffel 1,031ECOCSNS000003VS5489BUVUR5FS5A-G,2,2,2,0,0,6,0,6,6,3.0,,fussball.de
20999,SG Döschwitz,Sachsen-Anhalt,Kreis Burgenland,11,1.Kreisklasse,Kreisklasse Staffel III · Kreis Burgenland,031DRO0NR4000004VS5489BTVUS470OH-G,3,1,1,0,0,3,0,3,3,3.0,,fussball.de
21000,SG Eintracht Peitz II,Brandenburg,Kreis Niederlausitz,11,1.Kreisklasse,1.Kreisklasse · Kreis Niederlausitz,031AJ7JJVS00000CVS5489BUVV628VP4-G,1,1,1,0,0,3,0,3,3,3.0,,fussball.de
21001,SG Jossa,Hessen,Kreis Schlüchtern,11,Kreisliga C,KLC Süd · Kreis Schlüchtern,031AHOF6AO00000AVS5489BTVSK8S3O6-G,3,2,2,0,0,6,0,6,6,3.0,,fussball.de
21002,SG Schwanebeck 98,Brandenburg,Kreis Oberhavel/Barnim,11,1.Kreisklasse,1.Kreisklasse Mitte · Kreis Oberhavel/Barnim,03142LVAKO00000DVS5489BUVSBBVPEU-G,4,1,1,0,0,3,0,3,3,3.0,,fussball.de
21003,SGM Gosheim/Wehingen II,Württemberg,Bezirk Schwarzwald/Zollern (K),11,Kreisliga C,Kreisliga C3 · Bezirk Schwarzwald/Zollern (K),031785OKQS000004VS5489BUVSBBVPEU-G,3,2,2,0,0,6,0,6,6,3.0,,fussball.de
21004,SV Blau-Weiss Baasdorf,Sachsen-Anhalt,Kreis Anhalt-Bitterfeld,11,1.Kreisklasse,Kreisklasse ABI West · Kreis Anhalt-Bitterfeld,031ELKI6D8000006VS5489BUVUR5FS5A-G,4,1,1,0,0,3,0,3,3,3.0,,fussball.de
21005,SV Hohenfurch II,Bayern,Kreis Zugspitze,11,B Klasse,B-Klasse Gruppe 8 · Kreis Zugspitze,030RC3JR8C00001BVS5489BTVVR5L0PB-G,4,1,1,0,0,3,0,3,3,3.0,,fussball.de
21006,SV Inzlingen 2,Südbaden,Hochrhein,11,3.Kreisliga (C),Kreisliga C - Staffel 3 · Hochrhein,031GB7TVMK00000EVS5489BUVSJ4CRAP-G,3,1,1,0,0,3,0,3,3,3.0,,fussball.de
21007,SpG Zossen/Glienick II,Brandenburg,Kreis Dahme/Fläming,11,1.Kreisklasse,Kreisklasse Staffel B · Kreis Dahme/Fläming,031A8BS9TS00000GVS5489BUVV628VP4-G,3,1,1,0,0,3,0,3,3,3.0,,fussball.de
21008,VfL Seeben,Sachsen-Anhalt,Kreis SFV Halle,11,1.Kreisklasse,1.Stadtklasse · Kreis SFV Halle,031AJP9V14000004VS5489BUVV628VP4-G,4,1,1,0,0,3,0,3,3,3.0,,fussball.de
21009,VfR Süssen II,Württemberg,Bezirk Neckar/Fils (K),11,Kreisliga C,Kreisliga C6 · Bezirk Neckar/Fils (K),031EME2VBK000004VS5489BUVUR5FS5A-G,4,1,1,0,0,3,0,3,3,3.0,,fussball.de
21010,SC Lindenberg,Bayern,Kreis Allgäu,11,B Klasse,B-Klasse Allgäu 2 Flex,0315DFKD7K000004VS5489BTVU7GTVLE-G,2,5,5,0,0,18,4,14,15,3.0,,fussball.de
21011,SC Tewel II,Niedersachsen,Kreis Heidekreis,11,3.Kreisklasse,3.Kreisklasse Heidekreis,03196U806S000000VS5489BTVSK8S3O6-G,1,4,4,0,0,19,8,11,12,3.0,,fussball.de
21012,TSV Niendorf/Halligdorf,Niedersachsen,Kreis Heide-Wendland,11,3.Kreisklasse,3.Kreisklasse Süd · Kreis Heide-Wendland,0318GQMMJO000008VS5489BUVV628VP4-G,1,4,4,0,0,18,7,11,12,3.0,,fussball.de
21013,DJK Arminia Bochum III,Westfalen,Kreis Bochum,11,Kreisliga C,Kreisliga C1 Herren · Kreis Bochum,0311RM7JV8000004VS5489BUVVARDA0V-G,2,4,4,0,0,17,6,11,12,3.0,,fussball.de
21014,FC Reher/Puls II,Schleswig-Holstein,Kreis Westküste,11,Kreisklasse C,Kreisklasse C - 5 · Kreis Westküste,031BV6HFH0000005VS5489BTVUS470OH-G,1,4,4,0,0,17,6,11,12,3.0,,fussball.de
21015,FC Rennertshofen 2,Bayern,Kreis Augsburg,11,B Klasse,BK-Neuburg · Kreis Augsburg,0310VQ200O000000VS5489BTVT51B5B5-G,1,4,4,0,0,15,4,11,12,3.0,,fussball.de
21016,TSV Kümmersbruck II,Bayern,Kreis Amberg/Weiden,11,B Klasse,B-Klasse AM/WEN  Süd · Kreis Amberg/Weiden,0313EK95OO000006VS5489BUVSBBVPEU-G,1,4,4,0,0,15,4,11,12,3.0,,fussball.de
21017,TSV Lehrberg II (B9),Bayern,Kreis Nürnberg/Frankenhöhe,11,B Klasse,BK-Gr 2 N/F · Kreis Nürnberg/Frankenhöhe,0317T9RV70000002VS5489BUVSBBVPEU-G,2,4,4,0,0,15,4,11,12,3.0,,fussball.de
21018,SV Dreye,Niedersachsen,Kreis Diepholz,11,3.Kreisklasse,3.Kreisklasse DH Nord · Kreis Diepholz,031E2VB5MO00000DVS5489BUVUR5FS5A-G,3,3,3,0,0,12,4,8,9,3.0,,fussball.de
21019,BG Darmstadt,Hessen,Kreis Darmstadt,11,Kreisliga C,KLC Darmstadt,0319939ARC00000AVS5489BTVSK8S3O6-G,3,6,6,0,0,22,6,16,18,3.0,,fussball.de
21020,Froser SV Anhalt 07,Sachsen-Anhalt,Kreis Salzland,11,1.Kreisklasse,1. Kreisklasse Staffel 1 · Kreis Salzland,030J2D7MJO00000HVS5489BTVUCDSG9E-G,2,3,3,0,0,11,3,8,9,3.0,,fussball.de
21021,SpVgg. Röhlinghausen III,Westfalen,Kreis Herne,11,Kreisliga C,Herren Kreisliga C2 · Kreis Herne,031D6CLOI800000JVS5489BTVUS470OH-G,3,3,3,0,0,11,3,8,9,3.0,,fussball.de
21022,Grashüpfer Olpkebach,Westfalen,Kreis Dortmund,11,Kreisliga C,Kreisliga C2 - Dortmund,03133VF9RG000005VS5489BUVSBBVPEU-G,4,3,3,0,0,10,2,8,9,3.0,,fussball.de
21023,Spvgg Recklinghausen 95/08,Westfalen,Kreis Recklinghausen,11,Kreisliga C,RE KL C 3 · Kreis Recklinghausen,031D419GD400000AVS5489BUVUR5FS5A-G,1,3,3,0,0,10,2,8,9,3.0,,fussball.de
21024,ETG Recklinghausen II,Westfalen,Kreis Recklinghausen,11,Kreisliga C,RE KL C 3 · Kreis Recklinghausen,031D419GD400000AVS5489BUVUR5FS5A-G,2,3,3,0,0,9,1,8,9,3.0,,fussball.de
21025,SV Urania Lütgendortmund II,Westfalen,Kreis Dortmund,11,Kreisliga C,Kreisliga C1 - Dortmund,03133VAS8O000004VS5489BUVSBBVPEU-G,2,3,3,0,0,9,1,8,9,3.0,,fussball.de
21026,FC Germania Teveren III,Mittelrhein,Kreis Heinsberg,11,Kreisliga D,"Kreisliga D, Staffel 3 · Kreis Heinsberg",031F0J95SK000006VS5489BTVUS470OH-G,1,2,2,0,0,10,5,5,6,3.0,,fussball.de
21027,Suryoye United,Berlin,Kreis Berlin,11,Kreisliga C,Herren Kreisliga C St.1 · Kreis Berlin,0317AGUJM8000006VS5489BUVSBBVPEU-G,5,2,2,0,0,10,5,5,6,3.0,,fussball.de
21028,HNK Hajduk Kassel,Hessen,Kreis Kassel,11,Kreisliga C,KLC Kassel Gr.1,0317AMQSQK000009VS5489BUVSBBVPEU-G,3,2,2,0,0,9,4,5,6,3.0,,fussball.de
21029,SC Güntersen,Niedersachsen,Kreis Göttingen-Osterode,11,3.Kreisklasse,3.Kreisklasse Süd (B) · Kreis Göttingen-Osterode,0317C1IGTS000000VS5489BUVSBBVPEU-G,5,2,2,0,0,9,4,5,6,3.0,,fussball.de
21030,SG Übach-Boscheln /JFC Alsdorf II,Mittelrhein,Kreis Heinsberg,11,Kreisliga D,"Kreisliga D, Staffel 3 · Kreis Heinsberg",031F0J95SK000006VS5489BTVUS470OH-G,2,2,2,0,0,9,4,5,6,3.0,,fussball.de
21031,SV Blau-Weiß Hand e.V. II,Mittelrhein,Kreis Berg,11,Kreisliga D,Kreisliga D 7 · Kreis Berg,031FM5T4UC000003VS5489BTVUS470OH-G,1,2,2,0,0,9,4,5,6,3.0,,fussball.de
21032,(SG) SV Stoffen/Lengenfeld II,Bayern,Kreis Zugspitze,11,B Klasse,B-Klasse Gruppe 7 · Kreis Zugspitze,030RC3JPV800003HVS5489BTVVR5L0PB-G,2,2,2,0,0,8,3,5,6,3.0,,fussball.de
21033,ESV 1927 Regensburg 2,Bayern,Kreis Regensburg,11,B Klasse,B-Klasse Rgbg Gruppe 2 · Kreis Regensburg,030ULTKOHS00005CVS5489BUVVARDA0V-G,2,2,2,0,0,8,3,5,6,3.0,,fussball.de
21034,Lüneburger Sport-Klub Hansa III,Niedersachsen,Kreis Heide-Wendland,11,3.Kreisklasse,3.Kreisklasse Nord · Kreis Heide-Wendland,0318GQMLU8000000VS5489BUVV628VP4-G,1,4,4,0,0,16,6,10,12,3.0,,fussball.de
21035,Poll III,Mittelrhein,Kreis Köln,11,Kreisliga D,Kreisliga D Staffel 5 · Kreis Köln,031E3MBC10000003VS5489BTVUS470OH-G,2,2,2,0,0,8,3,5,6,3.0,,fussball.de
21036,SC Batman,Westfalen,Kreis Herford,11,Kreisliga C,Kreisliga C Gruppe 1 · Kreis Herford,0313202OSO00000HVS5489BUVSBBVPEU-G,4,2,2,0,0,8,3,5,6,3.0,,fussball.de
21037,SGM Hochmössingen/Aistaig,Württemberg,Bezirk Schwarzwald/Zollern (K),11,Kreisliga C,Kreisliga C4 · Bezirk Schwarzwald/Zollern (K),031785Q4L4000004VS5489BUVSBBVPEU-G,2,2,2,0,0,8,3,5,6,3.0,,fussball.de
21038,SV Sperber Veerßen III,Niedersachsen,Kreis Heide-Wendland,11,3.Kreisklasse,3.Kreisklasse Süd · Kreis Heide-Wendland,0318GQMMJO000008VS5489BUVV628VP4-G,3,4,4,0,0,16,6,10,12,3.0,,fussball.de
21039,Ugarit FC,Westfalen,Kreis Dortmund,11,Kreisliga C,Kreisliga C3 - Dortmund,03133VGGEO000005VS5489BUVSBBVPEU-G,5,2,2,0,0,8,3,5,6,3.0,,fussball.de
21040,Türk SV Bobingen 2,Bayern,Kreis Augsburg,11,B Klasse,BK Augsburg Süd,0310VQ20B0000005VS5489BTVT51B5B5-G,1,4,4,0,0,15,5,10,12,3.0,,fussball.de
21041,(SG) Dietersheim-Schauerheim,Bayern,Kreis Nürnberg/Frankenhöhe,11,B Klasse,BK-Gr 2 N/F · Kreis Nürnberg/Frankenhöhe,0317T9RV70000002VS5489BUVSBBVPEU-G,3,4,4,0,0,14,4,10,12,3.0,,fussball.de
21042,Borkheider SV 1990,Brandenburg,Kreis Havelland,11,1.Kreisklasse,1. Kreisklasse A · Kreis Havelland,03197154F800000KVS5489BUVV628VP4-G,2,2,2,0,0,7,2,5,6,3.0,,fussball.de
21043,FC Emmering II,Bayern,Kreis Zugspitze,11,B Klasse,B-Klasse Gruppe 1 · Kreis Zugspitze,030RC3JI0C000000VS5489BTVVR5L0PB-G,3,2,2,0,0,7,2,5,6,3.0,,fussball.de
21044,Mansfelder SV,Sachsen-Anhalt,Kreis Mansfeld-Südharz,11,1.Kreisklasse,1. Kreisklasse Staffel 1 · Kreis Mansfeld-Südharz,031F34500O000004VS5489BTVUS470OH-G,1,2,2,0,0,7,2,5,6,3.0,,fussball.de
21045,Polizei SV Flensburg II,Schleswig-Holstein,Kreis Schleswig-Flensburg,11,Kreisklasse C,Kreisklasse C - 2 · Kreis Schleswig-Flensburg,031C40BVSK000004VS5489BUVUR5FS5A-G,1,4,4,0,0,14,4,10,12,3.0,,fussball.de
21046,SG G-W Großenvörde I / SV Kreuzk.-Hudd. II,Niedersachsen,Kreis Nienburg,11,3.Kreisklasse,3.Kreisklasse Süd Nienburg,031DQPU3QO000006VS5489BTVUS470OH-G,4,2,2,0,0,7,2,5,6,3.0,,fussball.de
21047,SV Marzling II,Bayern,Kreis Donau/Isar,11,B Klasse,434 B-Klasse 4 · Kreis Donau/Isar,0315D2TR6C00000KVS5489BTVU7GTVLE-G,3,2,2,0,0,7,2,5,6,3.0,,fussball.de
21048,SV Schierstein 1913 II,Hessen,Kreis Wiesbaden,11,Kreisliga C,KLC Wiesbaden,0318MB2RPC000001VS5489BTVSK8S3O6-G,3,4,4,0,0,14,4,10,12,3.0,,fussball.de
21049,SV Teutonia 1920 Siersleben,Sachsen-Anhalt,Kreis Mansfeld-Südharz,11,1.Kreisklasse,1. Kreisklasse Staffel 1 · Kreis Mansfeld-Südharz,031F34500O000004VS5489BTVUS470OH-G,2,2,2,0,0,7,2,5,6,3.0,,fussball.de
21050,TSV Hornhausen,Sachsen-Anhalt,Kreis Börde,11,1.Kreisklasse,1.Bördekreisklasse Staffel 3,031ECOHDTG000004VS5489BUVUR5FS5A-G,4,2,2,0,0,7,2,5,6,3.0,,fussball.de
21051,Türk SV Pfaffenhofen,Bayern,Kreis Donau/Isar,11,B Klasse,433 B-Klasse 3 · Kreis Donau/Isar,0315D2TQ0G000016VS5489BTVU7GTVLE-G,1,2,2,0,0,7,2,5,6,3.0,,fussball.de
21052,VfL Münchehagen I,Niedersachsen,Kreis Nienburg,11,3.Kreisklasse,3.Kreisklasse Süd Nienburg,031DQPU3QO000006VS5489BTVUS470OH-G,5,2,2,0,0,7,2,5,6,3.0,,fussball.de
21053,VfR 1910 Unterbruch II,Mittelrhein,Kreis Heinsberg,11,Kreisliga D,"Kreisliga D, Staffel 2 · Kreis Heinsberg",031F0J95N8000006VS5489BTVUS470OH-G,2,2,2,0,0,7,2,5,6,3.0,,fussball.de
21054,ASV Hagsfeld 2,Baden,Kreis Karlsruhe,11,Kreisklasse C,bfv-Kreisklasse C2 Karlsruhe,03141RRO3S00000BVS5489BTVU7GTVLE-G,4,2,2,0,0,6,1,5,6,3.0,,fussball.de
21055,FC Adler Büsbach II,Mittelrhein,Kreis Aachen,11,Kreisliga D,Kreisliga D Staffel 3 · Kreis Aachen,031FNFGJGS000005VS5489BTVVG7L386-G,2,2,2,0,0,6,1,5,6,3.0,,fussball.de
21056,FC Borussia Derschlag III,Mittelrhein,Kreis Berg,11,Kreisliga D,Kreisliga D 9 · Kreis Berg,031FM6P9J0000004VS5489BTVUS470OH-G,1,2,2,0,0,6,1,5,6,3.0,,fussball.de
21057,FSG Wacker 90 Dresden-Leuben 2,Sachsen,Kreis Dresden,11,3.Kreisliga (C),Brandible Stadtliga C · Kreis Dresden,03180HKFI000000AVS5489BTVU7GTVLE-G,2,2,2,0,0,6,1,5,6,3.0,,fussball.de
21058,SC Wegberg II,Mittelrhein,Kreis Heinsberg,11,Kreisliga D,"Kreisliga D, Staffel 1 · Kreis Heinsberg",031F0J95HG000006VS5489BTVUS470OH-G,2,2,2,0,0,6,1,5,6,3.0,,fussball.de
21059,VfR Ittersbach 2,Baden,Kreis Karlsruhe,11,Kreisklasse C,bfv-Kreisklasse C3 Karlsruhe,03141RROA000000FVS5489BTVU7GTVLE-G,1,2,2,0,0,6,1,5,6,3.0,,fussball.de
21060,SV Spexard III,Westfalen,Kreis Gütersloh,11,Kreisliga C,Kreisliga C Q1 GT · Kreis Gütersloh,031F9UCHFG00000KVS5489BUVSJ4CRAP-G,1,4,4,0,0,11,1,10,12,3.0,,fussball.de
21061,SpVg. Anzhausen/Flb.,Westfalen,Kreis Siegen-Wittgenstein,11,Kreisliga C,Kreisliga C2-SIWI · Kreis Siegen-Wittgenstein,031F151AN0000004VS5489BTVUS470OH-G,4,2,2,0,0,5,0,5,6,3.0,,fussball.de
21062,Spvgg Truchtelfingen,Württemberg,Bezirk Schwarzwald/Zollern (K),11,Kreisliga C,Kreisliga C2 · Bezirk Schwarzwald/Zollern (K),031785MVDS000004VS5489BUVSBBVPEU-G,3,2,2,0,0,5,0,5,6,3.0,,fussball.de
21063,TV Dinklage IV,Niedersachsen,Kreis Vechta,11,3.Kreisklasse,3.Kreisklasse Vechta,03138PT4JC000004VS5489BUVSBBVPEU-G,2,2,2,0,0,5,0,5,6,3.0,,fussball.de
21064,SV Türkiyemspor Bochum III,Westfalen,Kreis Bochum,11,Kreisliga C,Kreisliga C1 Herren · Kreis Bochum,0311RM7JV8000004VS5489BUVVARDA0V-G,1,5,5,0,0,20,8,12,15,3.0,,fussball.de
21065,SSV Anhausen 2,Bayern,Kreis Augsburg,11,B Klasse,BK Augsburg West (FLEX),0310VOR3U8000007VS5489BTVT51B5B5-G,4,3,3,0,0,13,6,7,9,3.0,,fussball.de
21066,TuS Stöcken Dahlerbrück II,Westfalen,Kreis Lüdenscheid,11,Kreisliga C,Kreisliga C 1 Lüdenscheid,0311BQGD4C00000KVS5489BUVVARDA0V-G,1,3,3,0,0,13,6,7,9,3.0,,fussball.de
21067,MTV Engelbostel-Schulenburg II,Niedersachsen,Kreis Region Hannover,11,3.Kreisklasse,3.Kreisklasse Region Hannover St.2,031DGGLJTS00000CVS5489BTVUS470OH-G,2,3,3,0,0,12,5,7,9,3.0,,fussball.de
21068,SV Hage IV,Niedersachsen,Kreis Ostfriesland,11,3.Kreisklasse,Ostfrieslandklasse  C St. 2,0315F26694000006VS5489BUVSBBVPEU-G,4,3,3,0,0,12,5,7,9,3.0,,fussball.de
21069,TSV Ippener,Niedersachsen,Kreis Oldenburg-L./Delmenhorst,11,3.Kreisklasse,3.Kreisklasse OLL/DEL · Kreis Oldenburg-L./Delmenhorst,0315B2U1AC000004VS5489BTVU7GTVLE-G,2,6,6,0,0,23,9,14,18,3.0,,fussball.de
21070,SpVgg Wolfsegg,Bayern,Kreis Regensburg,11,B Klasse,B-Klasse Rgbg Gruppe 3 · Kreis Regensburg,030ULTKP80000006VS5489BUVVARDA0V-G,1,3,3,0,0,11,4,7,9,3.0,,fussball.de
21071,TSG Seckenhausen-F. V,Niedersachsen,Kreis Diepholz,11,3.Kreisklasse,3. Kreisklasse DH Mitte · Kreis Diepholz,031E2VB5U0000007VS5489BUVUR5FS5A-G,2,3,3,0,0,11,4,7,9,3.0,,fussball.de
21072,Deux-Zeros,Südwest,Kreis Rhein-Pfalz,11,C-Klasse,Herren C-Klasse Rhein-Pfalz Süd,031BT7O888000008VS5489BUVUR5FS5A-G,2,3,3,0,0,10,3,7,9,3.0,,fussball.de
21073,ASV Nordrach 2,Südbaden,Offenburg,11,3.Kreisliga (C),Kreisliga C - Staffel 2 · Offenburg,031CPKGCSO00000FVS5489BTVUS470OH-G,3,3,3,0,0,7,0,7,9,3.0,,fussball.de
21074,SuS Westenholz II (9er),Westfalen,Kreis Paderborn,11,Kreisliga C,Kreisliga C1 Paderborn,0313R48U3O00000FVS5489BTVU7GTVLE-G,3,4,4,0,0,16,7,9,12,3.0,,fussball.de
21075,SV Sülfeld II (9er),Schleswig-Holstein,Kreis Stormarn,11,Kreisklasse C,Kreisklasse C - 11 · Kreis Stormarn,031CEV0R64000002VS5489BUVUR5FS5A-G,1,4,4,0,0,14,5,9,12,3.0,,fussball.de
21076,DJK Wattenscheid II,Westfalen,Kreis Bochum,11,Kreisliga C,Kreisliga C4 Herren · Kreis Bochum,0311RMCH1G000000VS5489BUVVARDA0V-G,1,5,5,0,0,19,8,11,15,3.0,,fussball.de
21077,SV Nikolausdorf 9er II,Niedersachsen,Kreis Cloppenburg,11,3.Kreisklasse,3.Kreisklasse Cloppenburg Staffel II,0316KC6EPK000004VS5489BUVSBBVPEU-G,2,6,6,0,0,19,6,13,18,3.0,,fussball.de
21078,SV 1948 Bruckdorf,Sachsen-Anhalt,Kreis SFV Halle,11,1.Kreisklasse,1.Stadtklasse · Kreis SFV Halle,031AJP9V14000004VS5489BUVV628VP4-G,5,1,1,0,0,7,5,2,3,3.0,,fussball.de
21079,Lindlar III,Mittelrhein,Kreis Berg,11,Kreisliga D,Kreisliga D 8 · Kreis Berg,031FM6FA8C000004VS5489BTVUS470OH-G,2,2,2,0,0,12,8,4,6,3.0,,fussball.de
21080,TB Gingen/Fils,Württemberg,Bezirk Neckar/Fils (K),11,Kreisliga C,Kreisliga C6 · Bezirk Neckar/Fils (K),031EME2VBK000004VS5489BUVUR5FS5A-G,5,1,1,0,0,6,4,2,3,3.0,,fussball.de
21081,TV Neidlingen II,Württemberg,Bezirk Neckar/Fils (K),11,Kreisliga C,Kreisliga C4 · Bezirk Neckar/Fils (K),031EMDU0AK000003VS5489BUVUR5FS5A-G,4,1,1,0,0,6,4,2,3,3.0,,fussball.de
21082,Türkischer SV Mühlacker 2,Baden,Kreis Pforzheim,11,Kreisklasse C,bfv-Kreisklasse C1 Pforzheim,0316DCKSU4000004VS5489BTVU7GTVLE-G,3,1,1,0,0,6,4,2,3,3.0,,fussball.de
21083,Portugal Witten,Westfalen,Kreis Bochum,11,Kreisliga C,Kreisliga C3 Herren · Kreis Bochum,0311RMAM8G000004VS5489BUVVARDA0V-G,6,2,2,0,0,10,6,4,6,3.0,,fussball.de
21084,Putlitzer SV II,Brandenburg,Kreis Prignitz/Ruppin,11,1.Kreisklasse,Kreisklasse Staffel II · Kreis Prignitz/Ruppin,0318TF8BKK00000CVS5489BUVV628VP4-G,2,1,1,0,0,5,3,2,3,3.0,,fussball.de
21085,SG Allendorf/Amecke II,Westfalen,Kreis Arnsberg,11,Kreisliga C,Kreisliga C Arnsberg,031ITD73R8000009VS5489BTVSRD0UH9-G,6,1,1,0,0,5,3,2,3,3.0,,fussball.de
21086,SG Bergland Schleiz-Oschitz,Thüringen,Kreis Jena-Saale-Orla,11,2.Kreisklasse,2.Kreisklasse B · Kreis Jena-Saale-Orla,031O3635G0000004VS5489BUVT2M8LCU-G,2,1,1,0,0,5,3,2,3,3.0,,fussball.de
21087,SV Altendorf-Ulfkotte II,Westfalen,Kreis Recklinghausen,11,Kreisliga C,RE KL C 2 · Kreis Recklinghausen,031D419G7G000008VS5489BUVUR5FS5A-G,7,2,2,0,0,10,6,4,6,3.0,,fussball.de
21088,TSGV Hattenhofen II,Württemberg,Bezirk Neckar/Fils (K),11,Kreisliga C,Kreisliga C5 · Bezirk Neckar/Fils (K),031EME0MI0000004VS5489BUVUR5FS5A-G,5,1,1,0,0,5,3,2,3,3.0,,fussball.de
21089,TSV Linsenhofen II,Württemberg,Bezirk Neckar/Fils (K),11,Kreisliga C,Kreisliga C4 · Bezirk Neckar/Fils (K),031EMDU0AK000003VS5489BUVUR5FS5A-G,5,1,1,0,0,5,3,2,3,3.0,,fussball.de
21090,TSV Oberpframmern II,Bayern,Kreis München,11,B Klasse,136 B-Klasse 6 · Kreis München,031AP2DVUS000004VS5489BUVV628VP4-G,3,1,1,0,0,5,3,2,3,3.0,,fussball.de
21091,TSV Trudering M. III,Bayern,Kreis München,11,B Klasse,135 B-Klasse 5 · Kreis München,031AP24F3K000004VS5489BUVV628VP4-G,2,1,1,0,0,5,3,2,3,3.0,,fussball.de
21092,TSV Wäldenbronn-Esslingen II,Württemberg,Bezirk Neckar/Fils (K),11,Kreisliga C,Kreisliga C1 · Bezirk Neckar/Fils (K),031EMDLEIS000004VS5489BUVUR5FS5A-G,6,1,1,0,0,5,3,2,3,3.0,,fussball.de
21093,Warnitzer SV,Brandenburg,Kreis Uckermark,11,1.Kreisklasse,1. Kreisklasse Staffel B · Kreis Uckermark,031CQE8PJS00000DVS5489BTVUS470OH-G,3,1,1,0,0,5,3,2,3,3.0,,fussball.de
21094,DJK Eintr. Stadtlohn II,Westfalen,Kreis Ahaus-Coesfeld,11,Kreisliga C,Kreisliga C 1 Ahaus-Coesfeld,031K70HAP800000BVS5489BTVSRD0UH9-G,4,2,2,0,0,9,5,4,6,3.0,,fussball.de
21095,STV Wilhelmshaven II,Niedersachsen,Kreis Jade-Weser-Hunte,11,3.Kreisklasse,3.Kreisklasse JWH  Staffel 1 · Kreis Jade-Weser-Hunte,031FDMJRI4000006VS5489BTVUS470OH-G,1,2,2,0,0,9,5,4,6,3.0,,fussball.de
21096,BSC Preußen 07 IV,Brandenburg,Kreis Dahme/Fläming,11,1.Kreisklasse,Kreisklasse Staffel B · Kreis Dahme/Fläming,031A8BS9TS00000GVS5489BUVV628VP4-G,4,1,1,0,0,4,2,2,3,3.0,,fussball.de
21097,FC Bad Liebenwerda II,Brandenburg,Kreis Südbrandenburg,11,1.Kreisklasse,1. Kreisklasse-West · Kreis Südbrandenburg,031DRJBEA4000005VS5489BUVUR5FS5A-G,5,1,1,0,0,4,2,2,3,3.0,,fussball.de
21098,FC Shqiponja Überlingen,Südbaden,Bodensee,11,3.Kreisliga (C),Kreisliga C - Staffel 3 · Bodensee,0319TNT3U000000BVS5489BUVV628VP4-G,3,1,1,0,0,4,2,2,3,3.0,,fussball.de
21099,FC Wolfenweiler-Schallstadt 3,Südbaden,Freiburg,11,3.Kreisliga (C),Kreisliga C - Staffel 3 · Freiburg,031BQR6ABC00000BVS5489BUVUR5FS5A-G,2,1,1,0,0,4,2,2,3,3.0,,fussball.de
21100,FSV City 76 Schwedt,Brandenburg,Kreis Uckermark,11,1.Kreisklasse,1. Kreisklasse Staffel A · Kreis Uckermark,031CQB7CE400000DVS5489BTVUS470OH-G,1,1,1,0,0,4,2,2,3,3.0,,fussball.de
21101,FV Liebenwalde II,Brandenburg,Kreis Oberhavel/Barnim,11,1.Kreisklasse,1. Kreisklasse Nord · Kreis Oberhavel/Barnim,03142LVB0O00000BVS5489BUVSBBVPEU-G,4,1,1,0,0,4,2,2,3,3.0,,fussball.de
21102,Juventas Crew Alpha,Brandenburg,Kreis Havelland,11,1.Kreisklasse,1. Kreisklasse B · Kreis Havelland,03197154S400000MVS5489BUVV628VP4-G,3,1,1,0,0,4,2,2,3,3.0,,fussball.de
